,group_0,group_1,group_2,group_3,group_4,0_0,0_1,0_2,0_3,0_4,0_5,0_6,0_7,0_8,0_9,0_10,0_11,0_12,0_13,0_14,0_15,0_16,0_17,0_18,0_19,0_20,1_0,1_1,1_2,1_3,1_4,1_5,1_6,1_7,1_8,1_9,1_10,1_11,1_12,1_13,1_14,1_15,1_16,1_17,1_18,1_19,1_20,2_0,2_1,2_2,2_3,2_4,2_5,2_6,2_7,2_8,2_9,2_10,2_11,2_12,2_13,2_14,2_15,2_16,2_17,2_18,2_19,2_20,3_0,3_1,3_2,3_3,3_4,3_5,3_6,3_7,3_8,3_9,3_10,3_11,3_12,3_13,3_14,3_15,3_16,3_17,3_18,3_19,3_20,4_0,4_1,4_2,4_3,4_4,4_5,4_6,4_7,4_8,4_9,4_10,4_11,4_12,4_13,4_14,4_15,4_16,4_17,4_18,4_19,4_20,time_in_hours_sin,time_in_hours_cos,0,event
04/10/2016 00:15,0.713608199,0.402370565,0.862543057,0.725531422,0.77052223,0.713608199,0.204072858,0.117969364,0.130871559,0.143286955,0.19233239,0.260757951,0.273106351,0.348425293,0.497096899,0.539359693,0.330194419,0.162344766,0.203738773,0.214704535,0.296203631,0.365586439,0.516616539,0.669540235,0.266735672,0.218464896,0.402370565,0.02730373,0.029149942,0.029540925,0.030481076,0.031973961,0.095512001,0.13201778,0.260464696,0.343428871,0.316081085,0.025026026,0.006712625,0.011855324,0.012835422,0.007708912,0.007002069,0.056071375,0.25520439,0.372497941,0.034512163,0.862543057,0.315726044,0.252417484,0.274240887,0.265796245,0.315455141,0.401569033,0.486337551,0.553039693,0.691509029,0.690398014,0.333789715,0.165737083,0.173087624,0.189063402,0.198641001,0.197846482,0.207833278,0.225373673,0.286044208,0.230574693,0.725531422,0.409856671,0.147961622,0.147999578,0.130453761,0.146924511,0.198099656,0.200821003,0.315072224,0.351425987,0.389818297,0.508675666,0.135045956,0.1429738,0.117767303,0.141166085,0.041489346,0.346161806,0.664163012,0.930381192,0.273904505,0.77052223,0.453547743,0.345741358,0.307053413,0.312402653,0.307496341,0.303926823,0.359596203,0.395787313,0.436318616,0.573481665,0.486475415,0.203716103,0.209831097,0.151559522,0.126015874,0.173392593,0.214979574,0.272807826,0.379066039,0.32250046,0.065403129,0.997858923,0.167666667,113
04/10/2016 00:30,0.840907959,0.779400047,1.02012012,0.827549859,0.863649282,0.840907959,0.713608199,0.204072858,0.117969364,0.130871559,0.143286955,0.19233239,0.260757951,0.273106351,0.348425293,0.497096899,0.539359693,0.330194419,0.162344766,0.203738773,0.214704535,0.296203631,0.365586439,0.516616539,0.669540235,0.266735672,0.779400047,0.402370565,0.02730373,0.029149942,0.029540925,0.030481076,0.031973961,0.095512001,0.13201778,0.260464696,0.343428871,0.316081085,0.025026026,0.006712625,0.011855324,0.012835422,0.007708912,0.007002069,0.056071375,0.25520439,0.372497941,1.02012012,0.862543057,0.315726044,0.252417484,0.274240887,0.265796245,0.315455141,0.401569033,0.486337551,0.553039693,0.691509029,0.690398014,0.333789715,0.165737083,0.173087624,0.189063402,0.198641001,0.197846482,0.207833278,0.225373673,0.286044208,0.827549859,0.725531422,0.409856671,0.147961622,0.147999578,0.130453761,0.146924511,0.198099656,0.200821003,0.315072224,0.351425987,0.389818297,0.508675666,0.135045956,0.1429738,0.117767303,0.141166085,0.041489346,0.346161806,0.664163012,0.930381192,0.863649282,0.77052223,0.453547743,0.345741358,0.307053413,0.312402653,0.307496341,0.303926823,0.359596203,0.395787313,0.436318616,0.573481665,0.486475415,0.203716103,0.209831097,0.151559522,0.126015874,0.173392593,0.214979574,0.272807826,0.379066039,0.130526192,0.991444861,0.154333333,113
04/10/2016 00:45,1.184086492,1.120653235,1.194098892,1.270653775,1.185066571,1.184086492,0.840907959,0.713608199,0.204072858,0.117969364,0.130871559,0.143286955,0.19233239,0.260757951,0.273106351,0.348425293,0.497096899,0.539359693,0.330194419,0.162344766,0.203738773,0.214704535,0.296203631,0.365586439,0.516616539,0.669540235,1.120653235,0.779400047,0.402370565,0.02730373,0.029149942,0.029540925,0.030481076,0.031973961,0.095512001,0.13201778,0.260464696,0.343428871,0.316081085,0.025026026,0.006712625,0.011855324,0.012835422,0.007708912,0.007002069,0.056071375,0.25520439,1.194098892,1.02012012,0.862543057,0.315726044,0.252417484,0.274240887,0.265796245,0.315455141,0.401569033,0.486337551,0.553039693,0.691509029,0.690398014,0.333789715,0.165737083,0.173087624,0.189063402,0.198641001,0.197846482,0.207833278,0.225373673,1.270653775,0.827549859,0.725531422,0.409856671,0.147961622,0.147999578,0.130453761,0.146924511,0.198099656,0.200821003,0.315072224,0.351425987,0.389818297,0.508675666,0.135045956,0.1429738,0.117767303,0.141166085,0.041489346,0.346161806,0.664163012,1.185066571,0.863649282,0.77052223,0.453547743,0.345741358,0.307053413,0.312402653,0.307496341,0.303926823,0.359596203,0.395787313,0.436318616,0.573481665,0.486475415,0.203716103,0.209831097,0.151559522,0.126015874,0.173392593,0.214979574,0.272807826,0.195090322,0.98078528,0.144,113
04/10/2016 01:00,1.240396668,1.221240055,1.06618257,1.165697581,1.2213895,1.240396668,1.184086492,0.840907959,0.713608199,0.204072858,0.117969364,0.130871559,0.143286955,0.19233239,0.260757951,0.273106351,0.348425293,0.497096899,0.539359693,0.330194419,0.162344766,0.203738773,0.214704535,0.296203631,0.365586439,0.516616539,1.221240055,1.120653235,0.779400047,0.402370565,0.02730373,0.029149942,0.029540925,0.030481076,0.031973961,0.095512001,0.13201778,0.260464696,0.343428871,0.316081085,0.025026026,0.006712625,0.011855324,0.012835422,0.007708912,0.007002069,0.056071375,1.06618257,1.194098892,1.02012012,0.862543057,0.315726044,0.252417484,0.274240887,0.265796245,0.315455141,0.401569033,0.486337551,0.553039693,0.691509029,0.690398014,0.333789715,0.165737083,0.173087624,0.189063402,0.198641001,0.197846482,0.207833278,1.165697581,1.270653775,0.827549859,0.725531422,0.409856671,0.147961622,0.147999578,0.130453761,0.146924511,0.198099656,0.200821003,0.315072224,0.351425987,0.389818297,0.508675666,0.135045956,0.1429738,0.117767303,0.141166085,0.041489346,0.346161806,1.2213895,1.185066571,0.863649282,0.77052223,0.453547743,0.345741358,0.307053413,0.312402653,0.307496341,0.303926823,0.359596203,0.395787313,0.436318616,0.573481665,0.486475415,0.203716103,0.209831097,0.151559522,0.126015874,0.173392593,0.214979574,0.258819045,0.965925826,0.142333333,113
04/10/2016 01:15,0.961952167,0.80511522,0.900940194,0.910457953,0.990297536,0.961952167,1.240396668,1.184086492,0.840907959,0.713608199,0.204072858,0.117969364,0.130871559,0.143286955,0.19233239,0.260757951,0.273106351,0.348425293,0.497096899,0.539359693,0.330194419,0.162344766,0.203738773,0.214704535,0.296203631,0.365586439,0.80511522,1.221240055,1.120653235,0.779400047,0.402370565,0.02730373,0.029149942,0.029540925,0.030481076,0.031973961,0.095512001,0.13201778,0.260464696,0.343428871,0.316081085,0.025026026,0.006712625,0.011855324,0.012835422,0.007708912,0.007002069,0.900940194,1.06618257,1.194098892,1.02012012,0.862543057,0.315726044,0.252417484,0.274240887,0.265796245,0.315455141,0.401569033,0.486337551,0.553039693,0.691509029,0.690398014,0.333789715,0.165737083,0.173087624,0.189063402,0.198641001,0.197846482,0.910457953,1.165697581,1.270653775,0.827549859,0.725531422,0.409856671,0.147961622,0.147999578,0.130453761,0.146924511,0.198099656,0.200821003,0.315072224,0.351425987,0.389818297,0.508675666,0.135045956,0.1429738,0.117767303,0.141166085,0.041489346,0.990297536,1.2213895,1.185066571,0.863649282,0.77052223,0.453547743,0.345741358,0.307053413,0.312402653,0.307496341,0.303926823,0.359596203,0.395787313,0.436318616,0.573481665,0.486475415,0.203716103,0.209831097,0.151559522,0.126015874,0.173392593,0.321439465,0.946930129,0.135333333,113
04/10/2016 01:30,1.130662728,1.08610926,1.071267284,1.372907836,1.322123568,1.130662728,0.961952167,1.240396668,1.184086492,0.840907959,0.713608199,0.204072858,0.117969364,0.130871559,0.143286955,0.19233239,0.260757951,0.273106351,0.348425293,0.497096899,0.539359693,0.330194419,0.162344766,0.203738773,0.214704535,0.296203631,1.08610926,0.80511522,1.221240055,1.120653235,0.779400047,0.402370565,0.02730373,0.029149942,0.029540925,0.030481076,0.031973961,0.095512001,0.13201778,0.260464696,0.343428871,0.316081085,0.025026026,0.006712625,0.011855324,0.012835422,0.007708912,1.071267284,0.900940194,1.06618257,1.194098892,1.02012012,0.862543057,0.315726044,0.252417484,0.274240887,0.265796245,0.315455141,0.401569033,0.486337551,0.553039693,0.691509029,0.690398014,0.333789715,0.165737083,0.173087624,0.189063402,0.198641001,1.372907836,0.910457953,1.165697581,1.270653775,0.827549859,0.725531422,0.409856671,0.147961622,0.147999578,0.130453761,0.146924511,0.198099656,0.200821003,0.315072224,0.351425987,0.389818297,0.508675666,0.135045956,0.1429738,0.117767303,0.141166085,1.322123568,0.990297536,1.2213895,1.185066571,0.863649282,0.77052223,0.453547743,0.345741358,0.307053413,0.312402653,0.307496341,0.303926823,0.359596203,0.395787313,0.436318616,0.573481665,0.486475415,0.203716103,0.209831097,0.151559522,0.126015874,0.382683432,0.923879533,0.139666667,113
04/10/2016 01:45,1.383414587,1.985637012,1.629266402,2.117635819,1.758668433,1.383414587,1.130662728,0.961952167,1.240396668,1.184086492,0.840907959,0.713608199,0.204072858,0.117969364,0.130871559,0.143286955,0.19233239,0.260757951,0.273106351,0.348425293,0.497096899,0.539359693,0.330194419,0.162344766,0.203738773,0.214704535,1.985637012,1.08610926,0.80511522,1.221240055,1.120653235,0.779400047,0.402370565,0.02730373,0.029149942,0.029540925,0.030481076,0.031973961,0.095512001,0.13201778,0.260464696,0.343428871,0.316081085,0.025026026,0.006712625,0.011855324,0.012835422,1.629266402,1.071267284,0.900940194,1.06618257,1.194098892,1.02012012,0.862543057,0.315726044,0.252417484,0.274240887,0.265796245,0.315455141,0.401569033,0.486337551,0.553039693,0.691509029,0.690398014,0.333789715,0.165737083,0.173087624,0.189063402,2.117635819,1.372907836,0.910457953,1.165697581,1.270653775,0.827549859,0.725531422,0.409856671,0.147961622,0.147999578,0.130453761,0.146924511,0.198099656,0.200821003,0.315072224,0.351425987,0.389818297,0.508675666,0.135045956,0.1429738,0.117767303,1.758668433,1.322123568,0.990297536,1.2213895,1.185066571,0.863649282,0.77052223,0.453547743,0.345741358,0.307053413,0.312402653,0.307496341,0.303926823,0.359596203,0.395787313,0.436318616,0.573481665,0.486475415,0.203716103,0.209831097,0.151559522,0.44228869,0.896872742,0.184666667,113
04/10/2016 02:00,1.503214663,2.169900994,1.82954147,2.269547046,1.786098684,1.503214663,1.383414587,1.130662728,0.961952167,1.240396668,1.184086492,0.840907959,0.713608199,0.204072858,0.117969364,0.130871559,0.143286955,0.19233239,0.260757951,0.273106351,0.348425293,0.497096899,0.539359693,0.330194419,0.162344766,0.203738773,2.169900994,1.985637012,1.08610926,0.80511522,1.221240055,1.120653235,0.779400047,0.402370565,0.02730373,0.029149942,0.029540925,0.030481076,0.031973961,0.095512001,0.13201778,0.260464696,0.343428871,0.316081085,0.025026026,0.006712625,0.011855324,1.82954147,1.629266402,1.071267284,0.900940194,1.06618257,1.194098892,1.02012012,0.862543057,0.315726044,0.252417484,0.274240887,0.265796245,0.315455141,0.401569033,0.486337551,0.553039693,0.691509029,0.690398014,0.333789715,0.165737083,0.173087624,2.269547046,2.117635819,1.372907836,0.910457953,1.165697581,1.270653775,0.827549859,0.725531422,0.409856671,0.147961622,0.147999578,0.130453761,0.146924511,0.198099656,0.200821003,0.315072224,0.351425987,0.389818297,0.508675666,0.135045956,0.1429738,1.786098684,1.758668433,1.322123568,0.990297536,1.2213895,1.185066571,0.863649282,0.77052223,0.453547743,0.345741358,0.307053413,0.312402653,0.307496341,0.303926823,0.359596203,0.395787313,0.436318616,0.573481665,0.486475415,0.203716103,0.209831097,0.5,0.866025404,0.235,113
04/10/2016 02:15,1.549823783,2.25745299,1.941357927,2.563455592,2.224902587,1.549823783,1.503214663,1.383414587,1.130662728,0.961952167,1.240396668,1.184086492,0.840907959,0.713608199,0.204072858,0.117969364,0.130871559,0.143286955,0.19233239,0.260757951,0.273106351,0.348425293,0.497096899,0.539359693,0.330194419,0.162344766,2.25745299,2.169900994,1.985637012,1.08610926,0.80511522,1.221240055,1.120653235,0.779400047,0.402370565,0.02730373,0.029149942,0.029540925,0.030481076,0.031973961,0.095512001,0.13201778,0.260464696,0.343428871,0.316081085,0.025026026,0.006712625,1.941357927,1.82954147,1.629266402,1.071267284,0.900940194,1.06618257,1.194098892,1.02012012,0.862543057,0.315726044,0.252417484,0.274240887,0.265796245,0.315455141,0.401569033,0.486337551,0.553039693,0.691509029,0.690398014,0.333789715,0.165737083,2.563455592,2.269547046,2.117635819,1.372907836,0.910457953,1.165697581,1.270653775,0.827549859,0.725531422,0.409856671,0.147961622,0.147999578,0.130453761,0.146924511,0.198099656,0.200821003,0.315072224,0.351425987,0.389818297,0.508675666,0.135045956,2.224902587,1.786098684,1.758668433,1.322123568,0.990297536,1.2213895,1.185066571,0.863649282,0.77052223,0.453547743,0.345741358,0.307053413,0.312402653,0.307496341,0.303926823,0.359596203,0.395787313,0.436318616,0.573481665,0.486475415,0.203716103,0.555570233,0.831469612,0.257333333,113
04/10/2016 02:30,2.080570604,2.367689106,2.318268896,2.416313679,2.687729293,2.080570604,1.549823783,1.503214663,1.383414587,1.130662728,0.961952167,1.240396668,1.184086492,0.840907959,0.713608199,0.204072858,0.117969364,0.130871559,0.143286955,0.19233239,0.260757951,0.273106351,0.348425293,0.497096899,0.539359693,0.330194419,2.367689106,2.25745299,2.169900994,1.985637012,1.08610926,0.80511522,1.221240055,1.120653235,0.779400047,0.402370565,0.02730373,0.029149942,0.029540925,0.030481076,0.031973961,0.095512001,0.13201778,0.260464696,0.343428871,0.316081085,0.025026026,2.318268896,1.941357927,1.82954147,1.629266402,1.071267284,0.900940194,1.06618257,1.194098892,1.02012012,0.862543057,0.315726044,0.252417484,0.274240887,0.265796245,0.315455141,0.401569033,0.486337551,0.553039693,0.691509029,0.690398014,0.333789715,2.416313679,2.563455592,2.269547046,2.117635819,1.372907836,0.910457953,1.165697581,1.270653775,0.827549859,0.725531422,0.409856671,0.147961622,0.147999578,0.130453761,0.146924511,0.198099656,0.200821003,0.315072224,0.351425987,0.389818297,0.508675666,2.687729293,2.224902587,1.786098684,1.758668433,1.322123568,0.990297536,1.2213895,1.185066571,0.863649282,0.77052223,0.453547743,0.345741358,0.307053413,0.312402653,0.307496341,0.303926823,0.359596203,0.395787313,0.436318616,0.573481665,0.486475415,0.608761429,0.79335334,0.311333333,113
04/10/2016 02:45,2.153398064,2.445383581,2.212936304,2.237631727,2.599676045,2.153398064,2.080570604,1.549823783,1.503214663,1.383414587,1.130662728,0.961952167,1.240396668,1.184086492,0.840907959,0.713608199,0.204072858,0.117969364,0.130871559,0.143286955,0.19233239,0.260757951,0.273106351,0.348425293,0.497096899,0.539359693,2.445383581,2.367689106,2.25745299,2.169900994,1.985637012,1.08610926,0.80511522,1.221240055,1.120653235,0.779400047,0.402370565,0.02730373,0.029149942,0.029540925,0.030481076,0.031973961,0.095512001,0.13201778,0.260464696,0.343428871,0.316081085,2.212936304,2.318268896,1.941357927,1.82954147,1.629266402,1.071267284,0.900940194,1.06618257,1.194098892,1.02012012,0.862543057,0.315726044,0.252417484,0.274240887,0.265796245,0.315455141,0.401569033,0.486337551,0.553039693,0.691509029,0.690398014,2.237631727,2.416313679,2.563455592,2.269547046,2.117635819,1.372907836,0.910457953,1.165697581,1.270653775,0.827549859,0.725531422,0.409856671,0.147961622,0.147999578,0.130453761,0.146924511,0.198099656,0.200821003,0.315072224,0.351425987,0.389818297,2.599676045,2.687729293,2.224902587,1.786098684,1.758668433,1.322123568,0.990297536,1.2213895,1.185066571,0.863649282,0.77052223,0.453547743,0.345741358,0.307053413,0.312402653,0.307496341,0.303926823,0.359596203,0.395787313,0.436318616,0.573481665,0.659345815,0.751839807,0.534,113
04/10/2016 03:00,1.892587922,2.099612412,1.968303637,1.710446264,1.973690671,1.892587922,2.153398064,2.080570604,1.549823783,1.503214663,1.383414587,1.130662728,0.961952167,1.240396668,1.184086492,0.840907959,0.713608199,0.204072858,0.117969364,0.130871559,0.143286955,0.19233239,0.260757951,0.273106351,0.348425293,0.497096899,2.099612412,2.445383581,2.367689106,2.25745299,2.169900994,1.985637012,1.08610926,0.80511522,1.221240055,1.120653235,0.779400047,0.402370565,0.02730373,0.029149942,0.029540925,0.030481076,0.031973961,0.095512001,0.13201778,0.260464696,0.343428871,1.968303637,2.212936304,2.318268896,1.941357927,1.82954147,1.629266402,1.071267284,0.900940194,1.06618257,1.194098892,1.02012012,0.862543057,0.315726044,0.252417484,0.274240887,0.265796245,0.315455141,0.401569033,0.486337551,0.553039693,0.691509029,1.710446264,2.237631727,2.416313679,2.563455592,2.269547046,2.117635819,1.372907836,0.910457953,1.165697581,1.270653775,0.827549859,0.725531422,0.409856671,0.147961622,0.147999578,0.130453761,0.146924511,0.198099656,0.200821003,0.315072224,0.351425987,1.973690671,2.599676045,2.687729293,2.224902587,1.786098684,1.758668433,1.322123568,0.990297536,1.2213895,1.185066571,0.863649282,0.77052223,0.453547743,0.345741358,0.307053413,0.312402653,0.307496341,0.303926823,0.359596203,0.395787313,0.436318616,0.707106781,0.707106781,0.781666667,113
04/10/2016 03:15,1.462423621,1.196331325,1.336188633,0.867864552,1.586529625,1.462423621,1.892587922,2.153398064,2.080570604,1.549823783,1.503214663,1.383414587,1.130662728,0.961952167,1.240396668,1.184086492,0.840907959,0.713608199,0.204072858,0.117969364,0.130871559,0.143286955,0.19233239,0.260757951,0.273106351,0.348425293,1.196331325,2.099612412,2.445383581,2.367689106,2.25745299,2.169900994,1.985637012,1.08610926,0.80511522,1.221240055,1.120653235,0.779400047,0.402370565,0.02730373,0.029149942,0.029540925,0.030481076,0.031973961,0.095512001,0.13201778,0.260464696,1.336188633,1.968303637,2.212936304,2.318268896,1.941357927,1.82954147,1.629266402,1.071267284,0.900940194,1.06618257,1.194098892,1.02012012,0.862543057,0.315726044,0.252417484,0.274240887,0.265796245,0.315455141,0.401569033,0.486337551,0.553039693,0.867864552,1.710446264,2.237631727,2.416313679,2.563455592,2.269547046,2.117635819,1.372907836,0.910457953,1.165697581,1.270653775,0.827549859,0.725531422,0.409856671,0.147961622,0.147999578,0.130453761,0.146924511,0.198099656,0.200821003,0.315072224,1.586529625,1.973690671,2.599676045,2.687729293,2.224902587,1.786098684,1.758668433,1.322123568,0.990297536,1.2213895,1.185066571,0.863649282,0.77052223,0.453547743,0.345741358,0.307053413,0.312402653,0.307496341,0.303926823,0.359596203,0.395787313,0.751839807,0.659345815,1.082333333,113
04/10/2016 03:30,1.347285775,1.467808697,1.533871549,1.574989885,1.985647397,1.347285775,1.462423621,1.892587922,2.153398064,2.080570604,1.549823783,1.503214663,1.383414587,1.130662728,0.961952167,1.240396668,1.184086492,0.840907959,0.713608199,0.204072858,0.117969364,0.130871559,0.143286955,0.19233239,0.260757951,0.273106351,1.467808697,1.196331325,2.099612412,2.445383581,2.367689106,2.25745299,2.169900994,1.985637012,1.08610926,0.80511522,1.221240055,1.120653235,0.779400047,0.402370565,0.02730373,0.029149942,0.029540925,0.030481076,0.031973961,0.095512001,0.13201778,1.533871549,1.336188633,1.968303637,2.212936304,2.318268896,1.941357927,1.82954147,1.629266402,1.071267284,0.900940194,1.06618257,1.194098892,1.02012012,0.862543057,0.315726044,0.252417484,0.274240887,0.265796245,0.315455141,0.401569033,0.486337551,1.574989885,0.867864552,1.710446264,2.237631727,2.416313679,2.563455592,2.269547046,2.117635819,1.372907836,0.910457953,1.165697581,1.270653775,0.827549859,0.725531422,0.409856671,0.147961622,0.147999578,0.130453761,0.146924511,0.198099656,0.200821003,1.985647397,1.586529625,1.973690671,2.599676045,2.687729293,2.224902587,1.786098684,1.758668433,1.322123568,0.990297536,1.2213895,1.185066571,0.863649282,0.77052223,0.453547743,0.345741358,0.307053413,0.312402653,0.307496341,0.303926823,0.359596203,0.79335334,0.608761429,1.259666667,113
04/10/2016 03:45,2.4386661,2.152602355,2.58248425,2.450737931,3.301139611,2.4386661,1.347285775,1.462423621,1.892587922,2.153398064,2.080570604,1.549823783,1.503214663,1.383414587,1.130662728,0.961952167,1.240396668,1.184086492,0.840907959,0.713608199,0.204072858,0.117969364,0.130871559,0.143286955,0.19233239,0.260757951,2.152602355,1.467808697,1.196331325,2.099612412,2.445383581,2.367689106,2.25745299,2.169900994,1.985637012,1.08610926,0.80511522,1.221240055,1.120653235,0.779400047,0.402370565,0.02730373,0.029149942,0.029540925,0.030481076,0.031973961,0.095512001,2.58248425,1.533871549,1.336188633,1.968303637,2.212936304,2.318268896,1.941357927,1.82954147,1.629266402,1.071267284,0.900940194,1.06618257,1.194098892,1.02012012,0.862543057,0.315726044,0.252417484,0.274240887,0.265796245,0.315455141,0.401569033,2.450737931,1.574989885,0.867864552,1.710446264,2.237631727,2.416313679,2.563455592,2.269547046,2.117635819,1.372907836,0.910457953,1.165697581,1.270653775,0.827549859,0.725531422,0.409856671,0.147961622,0.147999578,0.130453761,0.146924511,0.198099656,3.301139611,1.985647397,1.586529625,1.973690671,2.599676045,2.687729293,2.224902587,1.786098684,1.758668433,1.322123568,0.990297536,1.2213895,1.185066571,0.863649282,0.77052223,0.453547743,0.345741358,0.307053413,0.312402653,0.307496341,0.303926823,0.831469612,0.555570233,1.283666667,113
04/10/2016 04:00,2.804921741,3.542608044,3.011852726,4.09732041,4.281621923,2.804921741,2.4386661,1.347285775,1.462423621,1.892587922,2.153398064,2.080570604,1.549823783,1.503214663,1.383414587,1.130662728,0.961952167,1.240396668,1.184086492,0.840907959,0.713608199,0.204072858,0.117969364,0.130871559,0.143286955,0.19233239,3.542608044,2.152602355,1.467808697,1.196331325,2.099612412,2.445383581,2.367689106,2.25745299,2.169900994,1.985637012,1.08610926,0.80511522,1.221240055,1.120653235,0.779400047,0.402370565,0.02730373,0.029149942,0.029540925,0.030481076,0.031973961,3.011852726,2.58248425,1.533871549,1.336188633,1.968303637,2.212936304,2.318268896,1.941357927,1.82954147,1.629266402,1.071267284,0.900940194,1.06618257,1.194098892,1.02012012,0.862543057,0.315726044,0.252417484,0.274240887,0.265796245,0.315455141,4.09732041,2.450737931,1.574989885,0.867864552,1.710446264,2.237631727,2.416313679,2.563455592,2.269547046,2.117635819,1.372907836,0.910457953,1.165697581,1.270653775,0.827549859,0.725531422,0.409856671,0.147961622,0.147999578,0.130453761,0.146924511,4.281621923,3.301139611,1.985647397,1.586529625,1.973690671,2.599676045,2.687729293,2.224902587,1.786098684,1.758668433,1.322123568,0.990297536,1.2213895,1.185066571,0.863649282,0.77052223,0.453547743,0.345741358,0.307053413,0.312402653,0.307496341,0.866025404,0.5,1.164666667,113
04/10/2016 04:15,2.766762108,3.528277862,2.672022134,2.61429575,3.042970889,2.766762108,2.804921741,2.4386661,1.347285775,1.462423621,1.892587922,2.153398064,2.080570604,1.549823783,1.503214663,1.383414587,1.130662728,0.961952167,1.240396668,1.184086492,0.840907959,0.713608199,0.204072858,0.117969364,0.130871559,0.143286955,3.528277862,3.542608044,2.152602355,1.467808697,1.196331325,2.099612412,2.445383581,2.367689106,2.25745299,2.169900994,1.985637012,1.08610926,0.80511522,1.221240055,1.120653235,0.779400047,0.402370565,0.02730373,0.029149942,0.029540925,0.030481076,2.672022134,3.011852726,2.58248425,1.533871549,1.336188633,1.968303637,2.212936304,2.318268896,1.941357927,1.82954147,1.629266402,1.071267284,0.900940194,1.06618257,1.194098892,1.02012012,0.862543057,0.315726044,0.252417484,0.274240887,0.265796245,2.61429575,4.09732041,2.450737931,1.574989885,0.867864552,1.710446264,2.237631727,2.416313679,2.563455592,2.269547046,2.117635819,1.372907836,0.910457953,1.165697581,1.270653775,0.827549859,0.725531422,0.409856671,0.147961622,0.147999578,0.130453761,3.042970889,4.281621923,3.301139611,1.985647397,1.586529625,1.973690671,2.599676045,2.687729293,2.224902587,1.786098684,1.758668433,1.322123568,0.990297536,1.2213895,1.185066571,0.863649282,0.77052223,0.453547743,0.345741358,0.307053413,0.312402653,0.896872742,0.44228869,1.24,113
04/10/2016 04:30,2.616746652,3.830840751,2.937356916,3.980483016,3.437414014,2.616746652,2.766762108,2.804921741,2.4386661,1.347285775,1.462423621,1.892587922,2.153398064,2.080570604,1.549823783,1.503214663,1.383414587,1.130662728,0.961952167,1.240396668,1.184086492,0.840907959,0.713608199,0.204072858,0.117969364,0.130871559,3.830840751,3.528277862,3.542608044,2.152602355,1.467808697,1.196331325,2.099612412,2.445383581,2.367689106,2.25745299,2.169900994,1.985637012,1.08610926,0.80511522,1.221240055,1.120653235,0.779400047,0.402370565,0.02730373,0.029149942,0.029540925,2.937356916,2.672022134,3.011852726,2.58248425,1.533871549,1.336188633,1.968303637,2.212936304,2.318268896,1.941357927,1.82954147,1.629266402,1.071267284,0.900940194,1.06618257,1.194098892,1.02012012,0.862543057,0.315726044,0.252417484,0.274240887,3.980483016,2.61429575,4.09732041,2.450737931,1.574989885,0.867864552,1.710446264,2.237631727,2.416313679,2.563455592,2.269547046,2.117635819,1.372907836,0.910457953,1.165697581,1.270653775,0.827549859,0.725531422,0.409856671,0.147961622,0.147999578,3.437414014,3.042970889,4.281621923,3.301139611,1.985647397,1.586529625,1.973690671,2.599676045,2.687729293,2.224902587,1.786098684,1.758668433,1.322123568,0.990297536,1.2213895,1.185066571,0.863649282,0.77052223,0.453547743,0.345741358,0.307053413,0.923879533,0.382683432,1.742666667,113
04/10/2016 04:45,2.32578496,4.248204937,2.989692199,4.319177901,2.719605438,2.32578496,2.616746652,2.766762108,2.804921741,2.4386661,1.347285775,1.462423621,1.892587922,2.153398064,2.080570604,1.549823783,1.503214663,1.383414587,1.130662728,0.961952167,1.240396668,1.184086492,0.840907959,0.713608199,0.204072858,0.117969364,4.248204937,3.830840751,3.528277862,3.542608044,2.152602355,1.467808697,1.196331325,2.099612412,2.445383581,2.367689106,2.25745299,2.169900994,1.985637012,1.08610926,0.80511522,1.221240055,1.120653235,0.779400047,0.402370565,0.02730373,0.029149942,2.989692199,2.937356916,2.672022134,3.011852726,2.58248425,1.533871549,1.336188633,1.968303637,2.212936304,2.318268896,1.941357927,1.82954147,1.629266402,1.071267284,0.900940194,1.06618257,1.194098892,1.02012012,0.862543057,0.315726044,0.252417484,4.319177901,3.980483016,2.61429575,4.09732041,2.450737931,1.574989885,0.867864552,1.710446264,2.237631727,2.416313679,2.563455592,2.269547046,2.117635819,1.372907836,0.910457953,1.165697581,1.270653775,0.827549859,0.725531422,0.409856671,0.147961622,2.719605438,3.437414014,3.042970889,4.281621923,3.301139611,1.985647397,1.586529625,1.973690671,2.599676045,2.687729293,2.224902587,1.786098684,1.758668433,1.322123568,0.990297536,1.2213895,1.185066571,0.863649282,0.77052223,0.453547743,0.345741358,0.946930129,0.321439465,2.114666667,113
